accuracy,precision,recall,predicted tile
0.965,0.7647058823529411,0.8125,17
0.97,1.0,0.625,10
0.97,1.0,0.625,10
0.985,0.7692307692307693,1.0,13
0.905,0.7407407407407407,0.625,27
0.885,0.6046511627906976,0.8125,43
0.925,0.6451612903225806,0.8333333333333334,31
0.965,0.9166666666666666,0.6470588235294118,12
0.93,0.8571428571428571,0.5,14
0.855,0.7272727272727273,0.5454545454545454,33
0.885,0.8285714285714286,0.6304347826086957,35
0.975,0.6153846153846154,1.0,13
0.84,0.7105263157894737,0.5625,38
0.855,0.5882352941176471,0.7894736842105263,51
0.88,0.8076923076923077,0.525,26
0.99,1.0,0.75,6
0.975,0.7857142857142857,0.8461538461538461,14
0.805,0.576271186440678,0.7083333333333334,59
0.91,0.65625,0.75,32
0.885,0.6046511627906976,0.8125,43
0.96,0.6818181818181818,0.9375,22
0.88,0.5869565217391305,0.84375,46
0.87,0.625,0.6944444444444444,40
0.86,0.9166666666666666,0.4583333333333333,24
0.945,0.6206896551724138,1.0,29
0.825,0.6382978723404256,0.625,47
0.88,0.6764705882352942,0.6388888888888888,34
0.86,0.9166666666666666,0.4583333333333333,24
0.89,0.631578947368421,0.75,38
0.89,0.6388888888888888,0.71875,36
0.915,0.5945945945945946,0.9166666666666666,37
0.8,0.5625,0.75,64
0.86,0.7941176470588235,0.5625,34
0.9,0.6052631578947368,0.8214285714285714,38
0.85,0.65,0.6190476190476191,40
0.95,0.75,0.75,20
0.885,0.6097560975609756,0.78125,41
0.835,0.7027027027027027,0.5416666666666666,37
0.895,0.6666666666666666,0.6875,33
0.93,0.95,0.59375,20
0.81,0.5285714285714286,0.8809523809523809,70
0.925,0.6451612903225806,0.8333333333333334,31
0.94,0.75,0.75,24
0.94,0.7727272727272727,0.7083333333333334,22
0.94,0.8333333333333334,0.625,18
0.915,0.9,0.5454545454545454,20
0.94,0.8,0.6666666666666666,20
0.9,0.7,0.65625,30
0.905,0.6666666666666666,0.6428571428571429,27
0.895,0.6571428571428571,0.71875,35
0.88,0.6190476190476191,0.7647058823529411,42
0.895,0.6666666666666666,0.6875,33
0.94,0.8,0.6666666666666666,20
0.965,0.7647058823529411,0.8125,17
0.905,0.7407407407407407,0.625,27
0.845,0.7428571428571429,0.5416666666666666,35
0.85,0.8,0.5,30
0.86,0.7058823529411765,0.5714285714285714,34
0.945,0.68,0.85,25
0.96,0.6818181818181818,0.9375,22
0.98,0.7857142857142857,0.9166666666666666,14
0.89,0.6388888888888888,0.71875,36
0.875,0.7272727272727273,0.6,33
0.87,0.675,0.675,40
0.91,0.6666666666666666,0.875,42
0.885,0.6046511627906976,0.8125,43
0.91,0.7692307692307693,0.625,26
0.9,0.7,0.65625,30
0.98,1.0,0.6666666666666666,8
0.9,0.6428571428571429,0.84375,42
